"Direction","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","Ontology"
"1","GO:0015631","tubulin binding","34/732","262/14123",7.27434146897685e-07,4.84471141833858e-05,4.27271846283061e-05,"Dst/Macf1/Clip1/Clip2/Map2/Kif1b/Kif1a/Apc/Ino80/Map1a/Cgn/Map1b/Nf1/Gas2l3/Ccdc187/Sgip1/Tpr/Eml5/Stard9/Lrrk2/Agtpbp1/Htt/Tubgcp6/Pde4b/Dnm3/Kif21a/Ccdc88a/Hdac6/Kif21b/Fmn1/Mtcl1/Eml6/Kif26b/Krit1",34,"MF"
"-1","GO:0006123","mitochondrial electron transport, cytochrome c to oxygen","7/793","11/14177",4.51977655427188e-07,5.17209025156409e-05,4.86181369891948e-05,"COX1/Cox7c/Cox6a1/Cox5b/Cox8a/Cox4i1/Cycs",7,"BP"
"1","GO:0010769","regulation of cell morphogenesis involved in differentiation","36/739","272/14177",2.41960475325442e-07,6.62682771772543e-05,5.80734658807486e-05,"Ppp1r9a/Syne1/Dbn1/Kalrn/Actn4/Map2/Myo5b/Ssh2/Golga4/Caprin2/Kank1/Ep300/Map1b/Nefm/Nin/Plxnc1/Sipa1l1/Lrrk2/Fezf2/Fstl4/Slit2/Srcin1/Pou3f2/Nrg1/Dnm3/Cacna1a/Tnik/Kndc1/Nefl/Ttc3/Sema3a/L1cam/Tsc2/Vim/Sema5a/Ntrk3",36,"BP"
"1","GO:0061564","axon development","47/739","407/14177",2.42410871719659e-07,6.62682771772543e-05,5.80734658807486e-05,"Dst/Myh10/Ank3/Dbn1/Kalrn/Sptbn4/Map2/Myo5b/Ssh2/Apc/Golga4/Mycbp2/Ep300/Nefh/Map1b/Nefm/Cntn4/Nin/Unc5c/Dock7/Plxnc1/Foxp1/Sipa1l1/Slit3/Fezf2/Fstl4/Szt2/Slit2/Pou3f2/Nog/Nrg1/Cacna1a/Nefl/Spg11/Stxbp5/Xylt1/Hdac6/Usp9x/Mapk8ip3/Sema3a/L1cam/Tsc2/Kif5c/Vim/Sema5a/Raph1/Ntrk3",47,"BP"
"1","GO:0044782","cilium organization","35/739","261/14177",2.58104292803327e-07,6.62682771772543e-05,5.80734658807486e-05,"Syne1/Syne2/Cep250/Nek1/Ift172/Cep162/Rpgrip1l/Cep290/Gsn/Alms1/Cep131/2410089E03Rik/Dync2h1/Cep135/C2cd3/Dzip1/Pcm1/Dnah5/2700049A03Rik/Dnah1/Odf2/Htt/Spef2/Lca5/Hydin/Ttbk2/Dzip1l/Crocc/Ccdc88a/Pcnt/Cc2d2a/Ptpn23/Cfap54/Pcdh15/Cep120",35,"BP"
"-1","GO:0009142","nucleoside triphosphate biosynthetic process","16/793","67/14177",6.04102245377424e-07,6.7309708077053e-05,6.32717614895302e-05,"Cox5b/Atp5j2/Atp5h/Atp5e/Atp5k/Chchd10/Atp5j/Atp5d/Cmpk1/Atp5g1/Atp5l/Atp5g2/Atp5b/Atp5c1/Cyc1/Atp5o",16,"BP"
"1","GO:0044448","cell cortex part","20/740","122/14347",4.01017878688597e-06,7.24597822182154e-05,5.10915700252985e-05,"Sptb/Sptbn1/Sptan1/Ppp1r9a/Sptbn2/Unc13a/Myh9/Actn4/Sptbn4/Pclo/Myo5b/Actn2/Gsn/Actn1/Bsn/Utrn/Myrip/Akap13/Phldb2/Stxbp6",20,"CC"
"-1","GO:0031012","extracellular matrix","45/802","399/14347",5.51426121858322e-06,7.45170434943678e-05,5.97705127817982e-05,"Sparc/Cst3/Apoe/Ptn/Rps14/Sparcl1/Sod1/Rps25/Rps18/Rps10/Rps16/Rpl11/Rps19/Mmp17/Spock1/Rps17/Rpl30/Fgf1/Rpl27/Hist1h4d/Cfl1/Hapln4/Spon1/Myl6/Timp3/Rpl23/Rps11/Rps3/Rpl9/Lrrn2/Rps15a/Tomm20/Rps13/Rpl35a/Serpine2/Rpsa/Mfge8/Wnt7b/Slc25a5/Rpl12/Entpd2/Atp5b/Lingo1/Flrt2/Atp5o",45,"CC"
"-1","GO:0008021","synaptic vesicle","23/802","146/14347",6.060518245579e-06,7.97436611260395e-05,6.39628102926759e-05,"Gad2/Dbi/Slc32a1/Atp6v1g2/Pebp1/Snap25/Syt1/Snca/Vamp2/Syp/Scamp1/Tmem163/Syt2/Bdnf/Scamp5/Lamp1/Vti1b/Rab3b/Rph3a/Lgi3/Sv2c/Rab3a/Syt11",23,"CC"
"1","GO:0010737","protein kinase A signaling","10/739","26/14177",3.45673701769047e-07,8.3531033345132e-05,7.32014897863864e-05,"Ttn/Akap6/Akap11/Sphkap/Akap12/Lcp1/Lrrk2/Grin2b/Adgrv1/Gal",10,"BP"
"-1","GO:0045277","respiratory chain complex IV","7/802","15/14347",7.20084018937231e-06,9.23184639663117e-05,7.4049125834031e-05,"COX1/Cox7c/Cox6a1/Cox5b/Cox8a/Cox4i1/Cox7b",7,"CC"
"1","GO:0035097","histone methyltransferase complex","14/740","66/14347",5.29491129274551e-06,9.2484450579955e-05,6.52110127632869e-05,"Kmt2a/Kmt2b/Phf20/Bptf/Mga/Kmt2c/Taf1/Hcfc1/Kmt2d/Chd8/Nsd1/Ncoa6/Kdm6a/Hdac9",14,"CC"
"-1","GO:0043679","axon terminus","25/802","171/14347",9.44003247930367e-06,0.000118000405991296,9.46487467003868e-05,"Penk/Glul/Slc32a1/Fkbp1a/Pebp1/Adcyap1/Cplx1/Snap25/Syt1/Snca/Kcnip3/Vamp2/Syp/Scamp1/Syt2/Ap1s1/Npy/Gad1/Rpl26/Bdnf/Nts/Crhbp/Calb2/Rab3a/Syt11",25,"CC"
"-1","GO:0009127","purine nucleoside monophosphate biosynthetic process","15/793","62/14177",1.13343205667122e-06,0.000119973783198649,0.000112776489638787,"Cox5b/Atp5j2/Atp5h/Atp5e/Atp5k/Chchd10/Atp5j/Atp5d/Atp5g1/Atp5l/Atp5g2/Atp5b/Atp5c1/Cyc1/Atp5o",15,"BP"
"-1","GO:0009168","purine ribonucleoside monophosphate biosynthetic process","15/793","62/14177",1.13343205667122e-06,0.000119973783198649,0.000112776489638787,"Cox5b/Atp5j2/Atp5h/Atp5e/Atp5k/Chchd10/Atp5j/Atp5d/Atp5g1/Atp5l/Atp5g2/Atp5b/Atp5c1/Cyc1/Atp5o",15,"BP"
"1","GO:0016887","ATPase activity","40/732","350/14123",2.17010245348023e-06,0.000131389839456166,0.000115877241056648,"Macf1/Atrx/Myh10/Myh9/Myh14/Bptf/Kif1b/Myo5b/Kif1a/Fign/Myo7a/Atad2/Ino80/Dync1h1/Chd6/Dync2h1/Dnah8/Rnf213/Ddx10/Atad2b/Dnah5/Ddx46/Ercc6l2/Stard9/Hspa5/Smarca4/Chd8/Ascc3/Abca7/Kif21a/Abca9/Snrnp200/Dhx40/Kif21b/Abcc5/Atp2b4/Myo9b/Kif5c/Smarcal1/Kif26b",40,"MF"
"-1","GO:0006873","cellular ion homeostasis","52/793","465/14177",1.3463209062102e-06,0.000139032261387659,0.00013069163918821,"Fth1/Hcrt/Thy1/Apoe/Atp1b2/Dbi/Sod1/Pmch/Ywhae/S100b/Car2/Ckb/Fkbp1a/Adcyap1/Gja1/Ednrb/Fxyd1/Clic4/Snca/Htr2c/Mt1/Agt/Fis1/Hrh3/Gng3/Slc9a1/Gstm7/Iscu/Slc11a2/Slc24a3/Tmbim6/Eif5a/S1pr1/Tac1/Ndfip1/Fzd2/Prnp/Slc25a23/Atp6v0b/Atox1/Slc9a3r1/Arf1/Adra1b/Hcrtr2/Trhr/Cckbr/Tmco1/Atp5b/Selenok/Calb2/Gpr17/Slc39a4",52,"BP"
"-1","GO:0007218","neuropeptide signaling pathway","15/793","63/14177",1.41165975596247e-06,0.000142308747779646,0.00013377156735073,"Hcrt/Pomc/Penk/Pmch/Cartpt/Tac2/Adcyap1/Pcsk1n/Glra2/Glrb/Tac1/Npy/Sstr1/Hcrtr2/Sort1",15,"BP"
"1","GO:0016570","histone modification","42/739","357/14177",6.49822621537413e-07,0.000145225047710819,0.000127266351450572,"Kmt2a/Atrx/Nipbl/Kat6a/Ash1l/Kmt2b/Phf20/Kat6b/Ncor1/Setd2/Trip12/Kmt2c/Nos1/Ep300/Huwe1/Ubr5/Ep400/Taf1/Atm/Hcfc1/Trrap/Jmjd1c/Ogt/Kmt2d/Ctr9/Smarca4/Nsd1/Crebbp/Asxl1/Ncoa6/Tet2/Brd8/Kdm6a/Hdac6/Hdac9/Kmt5b/Phf8/Rnf20/Paxbp1/Ubr2/Baz1b/Kdm5a",42,"BP"
"1","GO:0010975","regulation of neuron projection development","51/739","474/14177",6.71683521544684e-07,0.000145225047710819,0.000127266351450572,"Ppp1r9a/Unc13a/Syne1/Dbn1/Kalrn/Map2/Iqgap1/Myo5b/Ssh2/Dmd/Golga4/Lrrc7/Caprin2/Kank1/Ep300/Map1b/Sfrp1/Nefm/Setx/Nf1/Nin/Itsn2/Plxnc1/Hspa5/Sipa1l1/Lrrk2/Fezf2/Fstl4/Slit2/Srcin1/Pou3f2/Nrg1/Dnm3/Itga3/Cacna1a/Tnik/Kndc1/Nefl/Lrp1/Ccdc88a/Thoc2/Xylt1/Map4k4/Fat3/Sema3a/L1cam/Tsc2/Ikbkb/Vim/Sema5a/Ntrk3",51,"BP"
"1","GO:0070161","anchoring junction","45/740","440/14347",8.90196455797065e-06,0.000150471917044407,0.000106098117482095,"Dst/Sptan1/Plec/Pi4ka/Mprip/Flnb/Syne2/Myh9/Actn4/Tns1/Sptbn4/Svil/Tjp1/Lmo7/Iqgap1/Actn2/Apc/Synm/Gsn/Shroom3/Lima1/Actn1/Dlg5/Ppfibp1/Dsp/Akap12/Lcp1/Dock7/Sorbs1/Hspa5/Nup214/Peak1/Hyou1/Phldb2/Itga3/Lrp1/Stxbp6/Nexn/Msn/Ahnak/Cd46/L1cam/Vim/Hsp90b1/Pnn",45,"CC"
"-1","GO:0019911","structural constituent of myelin sheath","6/784","10/14123",4.97451563991738e-06,0.000150533168929674,0.000132957305890698,"Mbp/Mal/Plp1/Mobp/Pllp/Mall",6,"MF"
"1","GO:0044306","neuron projection terminus","25/740","185/14347",9.61124493983455e-06,0.000154867621884205,0.000109197539737557,"Unc13b/Unc13a/Pdyn/Oxt/Pclo/Unc13c/Dmd/Apc/Th/Bsn/Erc2/Ptger4/Oprk1/Sgip1/Calb1/Itsn1/Dgki/Lrrk2/Ap3d1/Grin2b/Mical1/Cacna1b/Gria3/Ptprn/L1cam",25,"CC"
"1","GO:0098858","actin-based cell projection","22/740","151/14347",9.75311359194422e-06,0.000154867621884205,0.000109197539737557,"Ppp1r9a/Myo5a/Dbn1/Syne2/Myo10/Actn2/Dmd/Lrrc7/Myo7a/Dync1h1/Utrn/Myo6/Lcp1/Lrrk2/Srcin1/Itga3/Adgrv1/Msn/Angpt1/Myo9b/Spata13/Pcdh15",22,"CC"
"1","GO:0051056","regulation of small GTPase mediated signal transduction","29/739","204/14177",8.16365339258976e-07,0.000167681440683794,0.000146945761066616,"Trio/Kalrn/Amot/Arfgef3/Mcf2l/Ralgapa1/Kank1/Tiam2/Prex2/Nf1/Itsn2/Plce1/Itsn1/Dgki/Sipa1l1/Sipa1l2/Ogt/Slit2/Akap13/Iqsec3/Nrg1/Itga3/Cdc42bpa/Farp2/Myo9b/Spata13/Iqsec1/Tsc2/Adra1a",29,"BP"
"-1","GO:0030658","transport vesicle membrane","15/802","75/14347",1.39697745746669e-05,0.000170363104569108,0.000136649142822801,"Gad2/Slc32a1/Atp6v1g2/Syt1/Vamp2/Nrgn/Syp/Scamp1/Tmem163/Syt2/Ap1s1/Vti1b/Rph3a/Cltb/Rab3a",15,"CC"
"1","GO:0007264","small GTPase mediated signal transduction","42/739","361/14177",8.75273620068443e-07,0.000171220191963865,0.000150046906297447,"Trio/Kalrn/Amot/Arfgef3/Mcf2l/Ralgapa1/Chml/Kank1/Tiam2/Prex2/Dock9/Nf1/Itsn2/Plce1/Itsn1/Dock7/Dock11/Dgki/Sipa1l1/Lrrk2/Sipa1l2/Dock10/Ogt/Srgap1/Slit2/Akap13/Iqsec3/Nrg1/Itga3/Cdc42bpa/Kndc1/Usp8/Dock6/Farp2/Myo9b/Arhgap32/Spata13/Iqsec1/Tsc2/Dock3/Adra1a/Arhgef11",42,"BP"
"-1","GO:0036442","hydrogen-exporting ATPase activity","8/784","20/14123",6.03181154342466e-06,0.000174922534759315,0.000154499032515789,"Atp6v1g2/Atp5e/Atp6v1a/Atp6v0b/Atp5l/Atp6v1f/Atp6v0e2/Atp5b",8,"MF"
"-1","GO:0042063","gliogenesis","34/793","253/14177",1.80334576352837e-06,0.000177566650297189,0.0001669143288103,"Ptn/Dbi/Cnp/Sod1/Plp1/Gap43/Olig1/Adcyap1/Enpp2/Agt/Cdk5r2/Ppp3r1/Mag/Sirt2/Mapk3/Gpr37l1/Fa2h/Sox9/Sox8/Rhoa/Serpine2/Wasf3/Zcchc24/Nfix/Il33/Sox10/Tcf7l2/Plpp3/Rheb/Qk/Lingo1/Ndrg1/2900011O08Rik/Tspan2",34,"BP"
"1","GO:0005912","adherens junction","44/740","432/14347",1.24187412710663e-05,0.000191394718412904,0.000134952885019946,"Dst/Sptan1/Plec/Pi4ka/Mprip/Flnb/Syne2/Myh9/Actn4/Tns1/Sptbn4/Svil/Tjp1/Lmo7/Iqgap1/Actn2/Apc/Synm/Gsn/Shroom3/Lima1/Actn1/Dlg5/Ppfibp1/Dsp/Akap12/Lcp1/Dock7/Sorbs1/Hspa5/Nup214/Peak1/Hyou1/Phldb2/Itga3/Lrp1/Stxbp6/Nexn/Msn/Ahnak/Cd46/L1cam/Vim/Hsp90b1",44,"CC"
"-1","GO:0009156","ribonucleoside monophosphate biosynthetic process","15/793","65/14177",2.15845603912521e-06,0.00020770233794673,0.000195242159902689,"Cox5b/Atp5j2/Atp5h/Atp5e/Atp5k/Chchd10/Atp5j/Atp5d/Atp5g1/Atp5l/Atp5g2/Atp5b/Atp5c1/Cyc1/Atp5o",15,"BP"
"1","GO:0016358","dendrite development","32/739","243/14177",1.25945054234711e-06,0.00023517376490736,0.000206091906929526,"Ppp1r9a/Syne1/Dbn1/Kalrn/Map2/Iqgap1/Myo5b/Caprin2/Arid1b/Map1b/Prex2/Myo6/Mcf2/Sipa1l1/Lrrk2/Fezf2/Dock10/Fstl4/Srcin1/Nrg1/Dnm3/Cacna1a/Tnik/Kndc1/Hdac6/Fmn1/Fat3/Mink1/Uba6/Sema3a/Tsc2/Mapk8ip2",32,"BP"
"1","GO:0051235","maintenance of location","31/739","232/14177",1.34552620867446e-06,0.000240322681097161,0.000210604102227307,"Ank2/Myo5a/Mprip/Syne1/Ank3/Dbn1/Syne2/Akap6/Dmd/Glp1r/Gsn/Arhgap21/Mest/4932438A13Rik/Dzip1/Itpr2/Ryr2/Hspa5/Htt/Fbn2/Ap3d1/Tnrc6a/Nrip1/Topors/Aspm/Ryr3/Ryr1/Pkd1/Gaa/Diaph1/Plcg1",31,"BP"
"-1","GO:0006875","cellular metal ion homeostasis","46/793","400/14177",2.59182898637582e-06,0.000243862309518116,0.000229232874795017,"Fth1/Hcrt/Thy1/Apoe/Atp1b2/Dbi/Sod1/Pmch/Ywhae/S100b/Fkbp1a/Adcyap1/Gja1/Ednrb/Fxyd1/Snca/Htr2c/Mt1/Agt/Fis1/Hrh3/Gng3/Slc9a1/Gstm7/Iscu/Slc11a2/Slc24a3/Tmbim6/Eif5a/S1pr1/Tac1/Ndfip1/Fzd2/Prnp/Slc25a23/Atox1/Arf1/Adra1b/Hcrtr2/Trhr/Cckbr/Tmco1/Selenok/Calb2/Gpr17/Slc39a4",46,"BP"
"1","GO:0005085","guanyl-nucleotide exchange factor activity","25/732","177/14123",4.71592785552722e-06,0.000261733995981761,0.000230832258191595,"Trio/Kalrn/Arfgef3/Mcf2l/Tiam2/Prex2/Dock9/Itsn2/Plce1/Mcf2/Itsn1/Dock7/Dock11/Dock10/Akap13/Iqsec3/Kndc1/Dock6/Farp2/Spata13/Iqsec1/Gapvd1/Fnip1/Dock3/Ric1",25,"MF"
"1","GO:0098793","presynapse","35/740","317/14347",1.78918466676297e-05,0.00026786650439537,0.00018887332873197,"Sptbn2/Myo5a/Unc13b/Unc13a/Shank2/Pdyn/Ston2/Oxt/Pclo/Unc13c/Th/Kcnh1/Bsn/Erc2/Dmxl2/Hip1/Oprk1/Sgip1/Calb1/Itsn1/Dgki/Lrrk2/Ap3d1/Pde4b/Grin2b/Mical1/Erc1/Cacna1b/Gria3/Cadps2/Trpm7/Ptprn/Slc5a7/L1cam/Cttnbp2",35,"CC"
"1","GO:0007163","establishment or maintenance of cell polarity","24/739","156/14177",1.74576132718449e-06,0.000298816147169746,0.000261864199077674,"Macf1/Syne2/Myh9/Amot/Map2/Myo18a/Rpgrip1l/Cep290/Apc/Gsn/Kank1/Dlg5/Rictor/Map1b/Dock7/Htt/Frmd4a/Msn/Pkd1/Myo9b/Mtcl1/Tsc2/Kif26b/Krit1",24,"BP"
"1","GO:0016569","covalent chromatin modification","48/739","450/14177",1.84124435689248e-06,0.000302553272724572,0.000265139187392517,"Kmt2a/Atrx/Nipbl/Kat6a/Ash1l/Kmt2b/Phf20/Kat6b/Ncor1/Chd9/Setd2/Trip12/Kmt2c/Arid1a/Nos1/Ep300/Huwe1/Chd6/Ubr5/Ep400/Taf1/Atm/Hcfc1/Trrap/Jmjd1c/Ogt/Kmt2d/Ctr9/Smarca4/Chd8/Nsd1/Crebbp/Asxl1/Ncoa6/Tet2/Brd8/Kdm6a/Hdac6/Hdac9/Chd2/Kmt5b/Phf8/Rnf20/Paxbp1/Ubr2/Epc2/Baz1b/Kdm5a",48,"BP"
"1","GO:0030863","cortical cytoskeleton","15/740","84/14347",2.24282789990104e-05,0.000326456060985596,0.000230184968674054,"Sptb/Sptbn1/Sptan1/Ppp1r9a/Sptbn2/Myh9/Actn4/Sptbn4/Pclo/Actn2/Gsn/Actn1/Bsn/Utrn/Akap13",15,"CC"
"-1","GO:0030003","cellular cation homeostasis","50/793","456/14177",3.79158021985262e-06,0.000348990231540348,0.000328054114674205,"Fth1/Hcrt/Thy1/Apoe/Atp1b2/Dbi/Sod1/Pmch/Ywhae/S100b/Car2/Fkbp1a/Adcyap1/Gja1/Ednrb/Fxyd1/Clic4/Snca/Htr2c/Mt1/Agt/Fis1/Hrh3/Gng3/Slc9a1/Gstm7/Iscu/Slc11a2/Slc24a3/Tmbim6/Eif5a/S1pr1/Tac1/Ndfip1/Fzd2/Prnp/Slc25a23/Atp6v0b/Atox1/Arf1/Adra1b/Hcrtr2/Trhr/Cckbr/Tmco1/Atp5b/Selenok/Calb2/Gpr17/Slc39a4",50,"BP"
"-1","GO:0009124","nucleoside monophosphate biosynthetic process","15/793","68/14177",3.94629616879671e-06,0.000355502510184793,0.000334175718123636,"Cox5b/Atp5j2/Atp5h/Atp5e/Atp5k/Chchd10/Atp5j/Atp5d/Atp5g1/Atp5l/Atp5g2/Atp5b/Atp5c1/Cyc1/Atp5o",15,"BP"
"-1","GO:0055065","metal ion homeostasis","50/793","457/14177",4.03491322216022e-06,0.000355912970471382,0.000334561554670785,"Fth1/Hcrt/Thy1/Apoe/Atp1b2/Dbi/Sod1/Pmch/Ywhae/S100b/Fkbp1a/Adcyap1/Gja1/Ednrb/Fxyd1/Snca/Htr2c/Mt1/Agt/Fis1/Hrh3/Gng3/Slc9a1/Gstm7/Iscu/B2m/Slc11a2/Slc24a3/Tmbim6/Sod2/Eif5a/S1pr1/Tac1/Ndfip1/Fzd2/Prnp/Slc25a23/Atox1/Arf1/Adra1b/Hcrtr2/Trhr/Cckbr/Sfxn5/Tmco1/Selenok/Calb2/Gpr17/Slc22a17/Slc39a4",50,"BP"
"1","GO:0070577","lysine-acetylated histone binding","7/732","16/14123",7.40378869355443e-06,0.000366775264481039,0.000323471783752836,"Kmt2a/Phip/Taf1/Atad2b/Smarca4/Psme4/Baz1b",7,"MF"
"1","GO:0005198","structural molecule activity","44/732","422/14123",7.70999054464646e-06,0.000366775264481039,0.000323471783752836,"Sptb/Sptbn1/Plec/Ank3/Ttn/Akap6/Epb41l4b/Copa/Akap11/Dmd/Synm/Nefh/Akap9/Nup98/Pom121/Nefm/Dsp/Akap12/Vcan/Itsn1/Odf2/Lrrk2/Nup214/Map7/Fbn2/Col27a1/Tubgcp6/Akap13/Tnrc6a/AI314180/Col11a2/Crocc/Nefl/Myh11/Nexn/Epb41l1/Frmd6/Nup153/Krt73/Ahnak/Rb1cc1/Mapk8ip3/Vim/Nes",44,"MF"
"-1","GO:0019003","GDP binding","13/784","58/14123",1.32700693430486e-05,0.000369438730510473,0.000326304020898543,"Gnai1/Arl3/Rap2b/Rab5b/Rhoa/Arf1/Rhob/Rab31/Rab3b/Rab27a/Rheb/Rab10/Rab5c",13,"MF"
"1","GO:0017075","syntaxin-1 binding","8/732","22/14123",8.375533195811e-06,0.000371873673894008,0.000327968247246494,"Myo5a/Unc13b/Unc13a/Stxbp3/Unc13c/Lrrk2/Stxbp5/Dapk1",8,"MF"
"-1","GO:0005179","hormone activity","14/784","67/14123",1.46983629616366e-05,0.000393463870049964,0.000347524047352055,"Hcrt/Pomc/Penk/Pmch/Sst/Cartpt/Adcyap1/Trh/Enho/Igf2/Agt/Npy/Apln/Nts",14,"MF"
"1","GO:0005911","cell-cell junction","38/740","364/14347",2.81409354480459e-05,0.000398536491210164,0.000281009056678922,"Dst/Sptan1/Ank2/Ank3/Dbn1/Ash1l/Mpdz/Myh9/Actn4/Akap6/Amot/Tjp1/Lmo7/Epb41l4b/Iqgap1/Rpgrip1l/Apc/Usp53/Shroom3/Actn1/Cgnl1/Cgn/Dlg5/Pdzd2/Dsp/Sorbs1/Fndc1/Cdc42bpa/Pikfyve/Frmd4a/Stxbp6/Frmd6/Ahnak/9430020K01Rik/Arhgap17/Plcg1/Pnn/Krit1",38,"CC"
"1","GO:0005875","microtubule associated complex","18/740","117/14347",2.9407426001182e-05,0.000405512926963668,0.000285928158626451,"Map2/Kif1b/Kif1a/Dync1h1/Map1a/Dync2h1/Map1b/Dnah8/Dnah5/Tpr/Stard9/Dnah1/Dnah7b/Kif21a/Hdac6/Kif21b/Kif5c/Kif26b",18,"CC"
"-1","GO:0010001","glial cell differentiation","27/793","186/14177",4.85466123441885e-06,0.000419482360541417,0.000394317381897695,"Cnp/Sod1/Plp1/Gap43/Olig1/Enpp2/Agt/Ppp3r1/Mag/Sirt2/Mapk3/Gpr37l1/Fa2h/Sox9/Sox8/Rhoa/Serpine2/Wasf3/Nfix/Sox10/Tcf7l2/Plpp3/Rheb/Qk/Lingo1/Ndrg1/Tspan2",27,"BP"
"-1","GO:0005751","mitochondrial respiratory chain complex IV","6/802","13/14347",3.6608034540623e-05,0.000421887963373342,0.000338398555884723,"COX1/Cox7c/Cox6a1/Cox5b/Cox8a/Cox4i1",6,"CC"
"-1","GO:0033178","proton-transporting two-sector ATPase complex, catalytic domain","6/802","13/14347",3.6608034540623e-05,0.000421887963373342,0.000338398555884723,"Atp5e/Atp5d/Atp6v1a/Atp6v1f/Atp5b/Atp5c1",6,"CC"
"-1","GO:0044306","neuron projection terminus","25/802","185/14347",3.71261407768541e-05,0.000421887963373342,0.000338398555884723,"Penk/Glul/Slc32a1/Fkbp1a/Pebp1/Adcyap1/Cplx1/Snap25/Syt1/Snca/Kcnip3/Vamp2/Syp/Scamp1/Syt2/Ap1s1/Npy/Gad1/Rpl26/Bdnf/Nts/Crhbp/Calb2/Rab3a/Syt11",25,"CC"
"1","GO:0003777","microtubule motor activity","12/732","52/14123",1.04353334276023e-05,0.000434370753923944,0.00038308658240803,"Kif1b/Kif1a/Dync1h1/Dync2h1/Dnah8/Dnah5/Stard9/Dnah1/Kif21a/Kif21b/Kif5c/Kif26b",12,"MF"
"1","GO:0033044","regulation of chromosome organization","33/739","264/14177",2.7744889691701e-06,0.000438369257128876,0.00038416001111586,"Kmt2a/Atrx/Nipbl/Kmt2b/Ncor1/Apc/Trip12/Atad2/Nos1/Ep300/Ubr5/Atm/Atad2b/Slx4/Tpr/Smg1/Fam178a/Mki67/Pkib/Ogt/Ylpm1/Atr/Tnks/Ctr9/Cep192/Nsd1/Smc5/Mad1l1/Phf8/Rnf20/Paxbp1/Hmbox1/Kdm5a",33,"BP"
"1","GO:0005089","Rho guanyl-nucleotide exchange factor activity","13/732","61/14123",1.14158947465985e-05,0.000447234464778505,0.000394431533659563,"Trio/Kalrn/Mcf2l/Tiam2/Prex2/Dock9/Itsn2/Itsn1/Dock11/Dock10/Akap13/Farp2/Spata13",13,"MF"
"1","GO:0030507","spectrin binding","8/732","23/14123",1.22615827379908e-05,0.000453678561305659,0.000400114805134436,"Sptan1/Ank2/Unc13a/Ank3/Myo10/Sptbn4/Myo7a/Ptprn",8,"MF"
"-1","GO:0098793","presynapse","36/802","317/14347",4.08839892323252e-05,0.000454266547025835,0.000364369588245986,"Gad2/Dbi/Penk/Glul/Slc32a1/Atp6v1g2/Fkbp1a/Pebp1/Adcyap1/Cplx1/Snap25/Syt1/Snca/Kcnip3/Vamp2/Syp/Scamp1/Tmem163/Syt2/Ap1s1/Npy/Gad1/Rpl26/Bdnf/Scamp5/Lamp1/Nts/Vti1b/Rab3b/Rph3a/Crhbp/Lgi3/Calb2/Sv2c/Rab3a/Syt11",36,"CC"
"1","GO:0004386","helicase activity","20/732","131/14123",1.29795185000098e-05,0.000454966280052975,0.000401250488809167,"Atrx/Chd9/Ino80/Chd6/Ep400/Smarca2/Setx/Ddx10/Ddx46/Ercc6l2/Helz/Smarca4/Chd8/Ascc3/Dicer1/Snrnp200/Dhx40/Shprh/Chd2/Smarcal1",20,"MF"
"-1","GO:0099503","secretory vesicle","39/802","356/14347",4.44746640836854e-05,0.000483420261779189,0.000387753936290255,"Sparc/Hcrt/Gad2/Dbi/Pomc/Sod1/Scg2/Slc32a1/Cartpt/Atp6v1g2/Pebp1/Trh/Snap25/Pcsk1n/Syt1/Snca/Prkaca/Vamp2/Syp/Scamp1/Serpine2/Tmem163/Syt2/Bdnf/Scamp5/Lamp1/Chga/Cdc42/Vti1b/Rab3b/Rab27a/Rph3a/Crhbp/Rab10/Lgi3/Sv2c/Ebag9/Rab3a/Syt11",39,"CC"
"1","GO:0001725","stress fiber","13/740","68/14347",3.71199544883313e-05,0.00048627140379714,0.000342871158563271,"Dst/Mprip/Flnb/Myh10/Myh9/Actn4/Amot/Myh14/Lima1/Actn1/Lcp1/Sorbs1/Myh11",13,"CC"
"1","GO:0097517","contractile actin filament bundle","13/740","68/14347",3.71199544883313e-05,0.00048627140379714,0.000342871158563271,"Dst/Mprip/Flnb/Myh10/Myh9/Actn4/Amot/Myh14/Lima1/Actn1/Lcp1/Sorbs1/Myh11",13,"CC"
"1","GO:0030864","cortical actin cytoskeleton","12/740","59/14347",3.8696443971209e-05,0.000494559430266184,0.000348715066338751,"Sptb/Sptbn1/Sptan1/Ppp1r9a/Sptbn2/Myh9/Sptbn4/Actn2/Gsn/Actn1/Utrn/Akap13",12,"CC"
"1","GO:0017137","Rab GTPase binding","19/732","122/14123",1.59082436295675e-05,0.000529744512864597,0.000467199997120982,"Myo5a/Myo5b/Chml/Dmxl2/Odf2/Exph5/Myrip/Sytl5/Bicd2/Mical1/Erc1/Wdr44/Sgsm1/Bicd1/Stxbp5/Stxbp5l/Ric1/Sytl2/Tbc1d9b",19,"MF"
"-1","GO:0015399","primary active transmembrane transporter activity","17/784","97/14123",2.17838210090209e-05,0.000541483550795662,0.000478261333431135,"Atp1b2/Atp6v1d/Atp6v1g2/Atp5h/Atp5e/Atp5d/Tomm20/Atp6v1a/Atp5g1/Atp6v0b/Atp5l/Atp5g2/Atp6v1f/Atp6v0e2/Atp5b/Atp5c1/Atp5o",17,"MF"
